SerialNumber,ID,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
38979,sphere,1061.425049,77.864914,195.600266,0,0,0,100,
38980,hanen,1061.619141,543.890869,-404.975952,0,0,0,100,
38981,bigCube,1061.664429,528.280762,-633.138306,0,0,0,100,
38982,sphere,1061.858154,47.226536,1185.390503,0,0,0,100,
38983,smallCube,1061.858154,58.133595,508.307251,0,0,0,100,
38984,ghost,1061.858154,77.439529,977.057129,0,0,0,100,
38985,ghost,1061.858154,77.938126,959.696045,0,0,0,100,
38986,orangeCube,1061.858154,82.585197,890.251648,0,0,0,100,
38987,ghost,1061.858154,180.097198,-1922.248535,0,0,0,100,
38988,orangeCube,1061.858154,276.742554,-1870.165161,0,0,0,100,
38989,hanen,1061.858154,684.158875,-1661.832031,0,0,0,100,
38990,sphere,1061.858154,714.610840,-1193.081787,0,0,0,100,
38991,enban,1061.858154,756.528381,-1245.165039,0,0,0,100,
38992,smallCube,1061.858154,768.604309,-1592.387451,0,0,0,100,
38993,bigCube,1061.858154,826.549561,-1401.415283,0,0,0,100,
38994,sphere,1061.872070,103.701859,144.271362,0,0,0,100,
38995,ghost,1061.987793,428.741852,-133.921585,0,0,0,100,
38996,hanen,1062.082031,546.984009,-444.494934,0,0,0,100,
38997,enban,1062.280273,66.283035,215.411057,0,0,0,100,
38998,cube,1062.755249,217.051025,51.597046,0,0,0,100,
38999,cube,1062.769287,232.876556,41.701462,0,0,0,100,
39000,cube,1062.925781,209.099030,56.616955,0,0,0,100,
39001,smallCube,1063.063599,535.351929,-599.664062,0,0,0,100,
39002,cube,1063.131104,240.710876,36.897923,0,0,0,100,
39003,enchu,1063.395264,47.868187,396.228577,0,0,0,100,
39004,orangeCube,1063.395264,85.403046,812.895325,0,0,0,100,
39005,hanen,1063.395264,735.968567,-1617.660645,0,0,0,100,
39006,enchu,1063.395264,813.887939,-1358.781006,0,0,0,100,
39007,bigCube,1063.395264,826.809937,-1478.771729,0,0,0,100,
39008,bigCube,1063.395264,828.581726,-1428.225586,0,0,0,100,
39009,smallCube,1063.530029,537.708984,-588.505981,0,0,0,100,
39010,sphere,1063.658813,496.150116,-915.887146,0,0,0,100,
39011,bigCube,1064.209106,47.644142,401.789581,0,0,0,100,
39012,bigCube,1064.209106,52.855408,471.234070,0,0,0,100,
39013,cube,1064.209106,64.977600,1076.521851,0,0,0,100,
39014,cube,1064.209106,66.603256,1066.213745,0,0,0,100,
39015,cube,1064.209106,73.381348,1007.077393,0,0,0,100,
39016,ghost,1064.209106,74.464462,996.769165,0,0,0,100,
39017,ghost,1064.209106,79.761940,927.324829,0,0,0,100,
39018,orangeCube,1064.209106,82.772850,868.188477,0,0,0,100,
39019,orangeCube,1064.209106,376.801361,-1820.432861,0,0,0,100,
39020,enchu,1064.209106,815.181152,-1364.341919,0,0,0,100,
39021,enchu,1064.332275,503.664093,-735.947388,0,0,0,100,
39022,sphere,1064.348511,496.573883,-924.612305,0,0,0,100,
39023,enchu,1064.369629,501.651917,-745.972290,0,0,0,100,
39024,enban,1064.454590,60.948265,244.492004,0,0,0,100,
39025,cube,1064.747314,163.267624,88.519806,0,0,0,100,
39026,ghost,1064.979980,443.118896,-159.969376,0,0,0,100,
39027,sphere,1064.983398,85.259476,177.432617,0,0,0,100,
39028,cube,1065.335693,156.796265,93.227257,0,0,0,100,
39029,enban,1065.593994,492.287537,-892.158203,0,0,0,100,
39030,sphere,1065.767212,509.257874,-963.983826,0,0,0,100,
39031,cube,1066.017578,42.128311,-2043.459717,0,0,0,100,
39032,sphere,1066.017578,56.147930,1129.464111,0,0,0,100,
39033,smallCube,1066.017578,58.345657,525.984863,0,0,0,100,
39034,cube,1066.017578,72.225281,1011.462830,0,0,0,100,
39035,ghost,1066.017578,74.420013,990.575256,0,0,0,100,
39036,ghost,1066.017578,77.656342,942.018494,0,0,0,100,
39037,hankyu,1066.017578,82.306198,734.318115,0,0,0,100,
39038,orangeCube,1066.017578,82.887955,851.686401,0,0,0,100,
39039,orangeCube,1066.017578,84.205536,803.762573,0,0,0,100,
39040,ghost,1066.017578,132.207977,-1953.127686,0,0,0,100,
39041,ghost,1066.017578,209.212570,-1904.571045,0,0,0,100,
39042,orangeCube,1066.017578,247.971375,-1883.683350,0,0,0,100,
39043,smallCube,1066.017578,788.555603,-1557.348755,0,0,0,100,
39044,bigCube,1066.017578,821.875427,-1487.904297,0,0,0,100,
39045,bigCube,1066.017578,824.287537,-1419.093018,0,0,0,100,
39046,bigCube,1066.017578,827.241943,-1439.980469,0,0,0,100,
39047,cube,1066.229736,150.164871,98.102837,0,0,0,100,
39048,smallCube,1066.266846,544.285767,-521.885254,0,0,0,100,
39049,orangeCube,1066.330811,479.890381,-228.782654,0,0,0,100,
39050,enban,1066.361938,63.373672,228.515732,0,0,0,100,
39051,sphere,1066.499268,496.943542,-942.734558,0,0,0,100,
39052,sphere,1066.739258,111.210526,136.212875,0,0,0,100,
39053,cube,1066.961182,181.389374,76.023773,0,0,0,100,
39054,hanen,1067.179077,546.478027,-499.678345,0,0,0,100,
39055,sphere,1067.307007,107.461044,140.466980,0,0,0,100,
39056,sphere,1067.645264,53.713314,1139.094238,0,0,0,100,
39057,smallCube,1067.645264,58.999054,537.242432,0,0,0,100,
39058,hankyu,1067.645264,508.606049,-1754.424561,0,0,0,100,
39059,enchu,1067.645264,810.162598,-1360.906006,0,0,0,100,
39060,sphere,1067.690430,59.183182,1108.621826,0,0,0,100,
39061,cube,1067.690430,69.050926,1039.177368,0,0,0,100,
39062,cube,1067.690430,69.743713,1030.632324,0,0,0,100,
39063,cube,1067.690430,71.838455,-2001.729492,0,0,0,100,
39064,ghost,1067.690430,79.975235,900.288513,0,0,0,100,
39065,hankyu,1067.690430,83.359314,784.593018,0,0,0,100,
39066,ghost,1067.690430,160.501953,-1932.285400,0,0,0,100,
39067,enban,1067.690430,755.050659,-1252.489258,0,0,0,100,
39068,smallCube,1067.690430,766.592651,-1585.063232,0,0,0,100,
39069,smallCube,1067.690430,772.851318,-1576.518311,0,0,0,100,
39070,cube,1067.691650,287.946869,8.374371,0,0,0,100,
39071,enban,1067.875244,491.154602,-811.160522,0,0,0,100,
39072,enban,1068.045166,487.700562,-865.349182,0,0,0,100,
39073,cube,1068.187744,62.146008,1085.383301,0,0,0,100,
39074,cube,1068.187744,70.920670,1015.938782,0,0,0,100,
39075,ghost,1068.187744,79.131851,914.484802,0,0,0,100,
39076,hankyu,1068.187744,83.171890,799.286621,0,0,0,100,
39077,ghost,1068.187744,97.683739,-1978.491089,0,0,0,100,
39078,ghost,1068.187744,139.551392,-1946.481689,0,0,0,100,
39079,orangeCube,1068.187744,258.380066,-1877.037231,0,0,0,100,
39080,orangeCube,1068.187744,331.563019,-1839.602417,0,0,0,100,
39081,smallCube,1068.187744,782.754822,-1561.824707,0,0,0,100,
39082,smallCube,1068.187744,805.129700,-1529.815186,0,0,0,100,
39083,bigCube,1068.187744,825.215576,-1460.370605,0,0,0,100,
39084,cube,1068.681396,315.560486,-11.528282,0,0,0,100,
39085,sphere,1069.274658,520.658508,-985.124878,0,0,0,100,
39086,hanen,1069.770020,640.968506,-1680.730225,0,0,0,100,
39087,enban,1069.770020,728.177612,-1219.892090,0,0,0,100,
39088,enban,1069.770020,775.449707,-1289.336426,0,0,0,100,
39089,enchu,1069.770020,807.059021,-1358.781006,0,0,0,100,
39090,bigCube,1069.770020,820.859497,-1472.396851,0,0,0,100,
39091,enban,1069.770142,40.891296,1204.288818,0,0,0,100,
39092,smallCube,1069.770142,57.641243,535.117493,0,0,0,100,
39093,ghost,1069.770142,72.412033,995.955322,0,0,0,100,
39094,hanen,1069.770142,629.792175,-1687.104980,0,0,0,100,
39095,enchu,1069.770142,809.540894,-1365.155762,0,0,0,100,
39096,sphere,1069.784912,117.547546,129.330353,0,0,0,100,
39097,bigCube,1069.815552,525.424072,-617.217102,0,0,0,100,
39098,enban,1070.046875,60.821617,239.911514,0,0,0,100,
39099,ghost,1070.155273,419.485504,-119.285110,0,0,0,100,
39100,cube,1070.419922,167.776382,86.320877,0,0,0,100,
39101,sphere,1070.482178,528.797729,-998.614441,0,0,0,100,
39102,sphere,1070.538696,48.766129,1159.348755,0,0,0,100,
39103,cube,1070.538696,63.205944,-2009.053711,0,0,0,100,
39104,ghost,1070.538696,74.850159,951.015503,0,0,0,100,
39105,orangeCube,1070.538696,78.743973,881.571045,0,0,0,100,
39106,hankyu,1070.538696,79.440910,725.321045,0,0,0,100,
39107,ghost,1070.538696,90.308319,-1983.012207,0,0,0,100,
39108,orangeCube,1070.538696,269.047913,-1870.165161,0,0,0,100,
39109,orangeCube,1070.538696,319.355835,-1844.123413,0,0,0,100,
39110,hankyu,1070.538696,597.029907,-1705.234619,0,0,0,100,
39111,hanen,1070.538696,673.124207,-1661.832031,0,0,0,100,
39112,enban,1070.538696,747.739624,-1245.165039,0,0,0,100,
39113,enban,1070.538696,763.480652,-1271.206787,0,0,0,100,
39114,enchu,1070.538696,799.177246,-1340.651245,0,0,0,100,
39115,enchu,1070.998535,497.833923,-738.009888,0,0,0,100,
39116,hankyu,1071.039917,537.305420,-392.363586,0,0,0,100,
39117,sphere,1071.717651,79.311111,193.389709,0,0,0,100,
39118,ghost,1071.723022,440.877380,-154.359665,0,0,0,100,
39119,enchu,1071.801514,491.244141,-775.951294,0,0,0,100,
39120,smallCube,1071.882446,534.975342,-556.951660,0,0,0,100,
39121,smallCube,1071.989990,528.255981,-598.358093,0,0,0,100,
39122,cube,1072.010742,336.052307,-25.331333,0,0,0,100,
39123,sphere,1072.368530,131.619308,114.998924,0,0,0,100,
39124,cube,1072.674927,70.320221,1005.234985,0,0,0,100,
39125,ghost,1072.674927,75.250031,935.790649,0,0,0,100,
39126,hankyu,1072.674927,523.442566,-1744.364868,0,0,0,100,
39127,hanen,1072.674927,647.461426,-1674.920532,0,0,0,100,
39128,enchu,1072.674927,802.816406,-1355.876221,0,0,0,100,
39129,cube,1072.675049,43.873207,-2037.231934,0,0,0,100,
39130,sphere,1072.675049,54.052376,1129.034668,0,0,0,100,
39131,smallCube,1072.675049,55.785084,532.212769,0,0,0,100,
39132,orangeCube,1072.675049,349.519897,-1828.898682,0,0,0,100,
39133,enchu,1072.715820,489.930511,-788.183594,0,0,0,100,
39134,sphere,1072.858887,107.158875,141.232361,0,0,0,100,
39135,enban,1072.936035,59.867558,242.733643,0,0,0,100,
39136,orangeCube,1073.395752,476.895569,-223.599274,0,0,0,100,
39137,sphere,1073.453979,488.922211,-913.382812,0,0,0,100,
39138,ghost,1073.567993,168.320129,-1925.074097,0,0,0,100,
39139,orangeCube,1073.567993,294.442657,-1855.629639,0,0,0,100,
39140,enban,1073.567993,753.458740,-1259.700439,0,0,0,100,
39141,smallCube,1073.567993,807.638428,-1508.407471,0,0,0,100,
39142,orangeCube,1073.674805,489.053131,-248.158630,0,0,0,100,
39143,sphere,1074.159912,509.143127,-974.193848,0,0,0,100,
39144,sphere,1074.237549,84.674927,180.202835,0,0,0,100,
39145,cube,1074.286255,302.289673,0.301520,0,0,0,100,
39146,sphere,1074.517334,52.141098,1135.658081,0,0,0,100,
39147,ghost,1074.517334,75.181564,927.324829,0,0,0,100,
39148,hankyu,1074.517334,78.389328,749.011719,0,0,0,100,
39149,smallCube,1074.517334,788.360901,-1542.655151,0,0,0,100,
39150,bigCube,1074.517334,815.251953,-1473.210571,0,0,0,100,
39151,enchu,1074.739624,501.139648,-705.895813,0,0,0,100,
39152,enban,1074.759766,485.920105,-893.594788,0,0,0,100,
39153,enban,1074.829834,60.962250,234.540390,0,0,0,100,
39154,cube,1074.850586,296.337799,4.881031,0,0,0,100,
39155,bigCube,1074.856201,513.645630,-648.074158,0,0,0,100,
39156,enban,1074.877930,483.399658,-837.358582,0,0,0,100,
39157,sphere,1075.059814,47.121872,1161.699829,0,0,0,100,
39158,hankyu,1075.059814,75.825218,706.151489,0,0,0,100,
39159,ghost,1075.059814,86.258469,-1985.363159,0,0,0,100,
39160,hankyu,1075.059814,453.548492,-1777.029907,0,0,0,100,
39161,hankyu,1075.059814,587.637512,-1707.585571,0,0,0,100,
39162,enban,1075.059814,747.316101,-1252.037109,0,0,0,100,
39163,enban,1075.059814,757.482178,-1268.855713,0,0,0,100,
39164,smallCube,1075.059814,803.518677,-1516.070801,0,0,0,100,
39165,cube,1075.153809,532.993530,-1010.575989,0,0,0,100,
39166,sphere,1075.393066,488.091919,-918.619324,0,0,0,100,
39167,cube,1075.446289,265.122375,24.931278,0,0,0,100,
39168,bigCube,1075.548462,517.144409,-631.511414,0,0,0,100,
39169,smallCube,1075.700928,538.150024,-509.201416,0,0,0,100,
39170,cube,1075.873657,40.630371,-2040.430420,0,0,0,100,
39171,enchu,1075.873657,40.974335,390.125092,0,0,0,100,
39172,cube,1075.873657,60.559174,1077.878174,0,0,0,100,
39173,cube,1075.873657,68.754379,1008.433716,0,0,0,100,
39174,ghost,1075.873657,75.732674,914.303955,0,0,0,100,
39175,orangeCube,1075.873657,78.847168,831.477051,0,0,0,100,
39176,orangeCube,1075.873657,79.188293,806.791687,0,0,0,100,
39177,orangeCube,1075.873657,391.889832,-1807.411865,0,0,0,100,
39178,hanen,1075.873657,654.611328,-1668.523193,0,0,0,100,
39179,hanen,1075.873657,712.774719,-1623.764038,0,0,0,100,
39180,enchu,1075.873657,780.655334,-1307.918335,0,0,0,100,
39181,enchu,1075.873657,798.144470,-1352.677490,0,0,0,100,
39182,enchu,1075.873657,807.755188,-1377.362793,0,0,0,100,
39183,bigCube,1075.873657,811.231323,-1484.875000,0,0,0,100,
39184,cube,1076.012573,402.759918,-90.863266,0,0,0,100,
39185,sphere,1076.296509,87.687134,172.887451,0,0,0,100,
39186,cube,1076.301880,398.695679,-84.776932,0,0,0,100,
39187,cube,1076.602783,319.744843,-11.649585,0,0,0,100,
39188,hanen,1076.936401,537.818787,-440.502319,0,0,0,100,
39189,enban,1077.042358,483.074585,-824.877136,0,0,0,100,
39190,cube,1077.256958,525.795105,-1002.567200,0,0,0,100,
39191,sphere,1077.373657,83.713249,183.069092,0,0,0,100,
39192,ghost,1077.390625,419.397095,-113.925308,0,0,0,100,
39193,bigCube,1077.651611,504.660614,-675.158813,0,0,0,100,
39194,sphere,1077.666016,107.928024,140.737518,0,0,0,100,
39195,enchu,1077.782104,494.615662,-726.378601,0,0,0,100,
39196,cube,1078.124756,535.661926,-1018.183105,0,0,0,100,
39197,sphere,1078.374878,133.722961,114.350273,0,0,0,100,
39198,smallCube,1078.547852,530.362915,-550.080200,0,0,0,100,
39199,smallCube,1078.642334,529.164429,-558.517578,0,0,0,100,
39200,enchu,1078.733154,489.679382,-747.435242,0,0,0,100,
39201,enban,1078.742676,478.863403,-854.363525,0,0,0,100,
39202,sphere,1078.771484,484.453705,-906.824951,0,0,0,100,
39203,smallCube,1078.902832,54.550663,546.872437,0,0,0,100,
39204,cube,1078.902832,61.021652,1068.022217,0,0,0,100,
39205,cube,1078.902832,62.283669,1060.019775,0,0,0,100,
39206,ghost,1078.902832,69.466270,990.575256,0,0,0,100,
39207,hanen,1078.902832,71.838394,685.761230,0,0,0,100,
39208,hankyu,1078.902832,75.931747,747.203247,0,0,0,100,
39209,ghost,1078.902832,113.728714,-1961.130127,0,0,0,100,
39210,orangeCube,1078.902832,221.700455,-1891.685791,0,0,0,100,
39211,hankyu,1078.902832,498.454834,-1752.796631,0,0,0,100,
39212,smallCube,1078.902832,781.696960,-1544.463623,0,0,0,100,
39213,enchu,1078.902832,798.736755,-1362.533569,0,0,0,100,
39214,enchu,1078.902832,801.852295,-1370.535889,0,0,0,100,
39215,ghost,1078.935303,446.846252,-163.618317,0,0,0,100,
39216,sphere,1079.063354,514.742920,-988.511475,0,0,0,100,
39217,enban,1079.207031,59.946827,236.305237,0,0,0,100,
39218,enchu,1079.219238,39.061287,386.779480,0,0,0,100,
39219,sphere,1079.219238,54.493542,1115.946045,0,0,0,100,
39220,cube,1079.219238,64.301476,1046.501587,0,0,0,100,
39221,ghost,1079.219238,70.765007,977.057129,0,0,0,100,
39222,hankyu,1079.219238,75.146545,734.001648,0,0,0,100,
39223,orangeCube,1079.219238,77.065811,838.168335,0,0,0,100,
39224,orangeCube,1079.219238,77.545639,803.446045,0,0,0,100,
39225,orangeCube,1079.219238,261.353210,-1870.165161,0,0,0,100,
39226,orangeCube,1079.219238,402.526794,-1800.720581,0,0,0,100,
39227,hanen,1079.219238,601.214111,-1696.553955,0,0,0,100,
39228,hanen,1079.219238,662.089600,-1661.831909,0,0,0,100,
39229,enban,1079.219238,738.950989,-1245.165039,0,0,0,100,
39230,smallCube,1079.219238,796.350220,-1522.943115,0,0,0,100,
39231,enchu,1079.219238,806.776245,-1384.053955,0,0,0,100,
39232,bigCube,1079.219238,809.127136,-1418.776367,0,0,0,100,
39233,enban,1079.254639,61.266407,228.555176,0,0,0,100,
39234,cube,1079.274658,237.141052,43.461266,0,0,0,100,
39235,cube,1079.535889,65.932198,1024.981079,0,0,0,100,
39236,ghost,1079.535889,74.084518,-1995.535645,0,0,0,100,
39237,ghost,1079.535889,162.990692,-1926.091553,0,0,0,100,
39238,orangeCube,1079.535889,302.646637,-1848.644531,0,0,0,100,
39239,enban,1079.535889,751.638733,-1266.685669,0,0,0,100,
39240,smallCube,1079.535889,802.370789,-1501.422363,0,0,0,100,
39241,enchu,1079.865967,494.076782,-720.530396,0,0,0,100,
39242,ghost,1080.091797,433.577301,-138.655334,0,0,0,100,
39243,smallCube,1080.327881,525.413086,-576.248291,0,0,0,100,
39244,enchu,1080.587891,486.525696,-755.756531,0,0,0,100,
39245,sphere,1080.589355,75.331444,197.245026,0,0,0,100,
39246,bigCube,1080.590332,510.266541,-642.441162,0,0,0,100,
39247,sphere,1080.653809,82.707390,186.066971,0,0,0,100,
39248,smallCube,1080.685059,530.697571,-534.217041,0,0,0,100,
39249,sphere,1080.855469,90.028587,167.614899,0,0,0,100,
39250,cube,1080.942871,253.448715,33.707863,0,0,0,100,
39251,cube,1081.132690,233.408951,46.294228,0,0,0,100,
39252,cube,1081.428223,527.269653,-1009.899048,0,0,0,100,
39253,cube,1081.732422,520.488281,-1000.280273,0,0,0,100,
39254,sphere,1081.794678,103.909386,145.567123,0,0,0,100,
39255,orangeCube,1081.831665,488.638214,-247.821594,0,0,0,100,
39256,hanen,1082.059326,534.416687,-461.984039,0,0,0,100,
39257,hanen,1082.191650,534.495972,-470.219360,0,0,0,100,
39258,smallCube,1082.373291,530.328613,-526.456238,0,0,0,100,
39259,sphere,1082.552490,509.028381,-984.403809,0,0,0,100,
39260,sphere,1082.564941,54.232628,1109.254883,0,0,0,100,
39261,cube,1082.564941,65.639412,1015.124939,0,0,0,100,
39262,ghost,1082.564941,69.670929,970.365906,0,0,0,100,
39263,orangeCube,1082.564941,73.409988,876.236084,0,0,0,100,
39264,hankyu,1082.564941,75.101692,775.415100,0,0,0,100,
39265,orangeCube,1082.564941,75.659348,800.100403,0,0,0,100,
39266,ghost,1082.564941,150.245575,-1932.918457,0,0,0,100,
39267,hankyu,1082.564941,460.462555,-1769.343994,0,0,0,100,
39268,hankyu,1082.564941,549.993042,-1724.584961,0,0,0,100,
39269,hanen,1082.564941,696.143005,-1630.455322,0,0,0,100,
39270,enchu,1082.564941,788.682495,-1345.986206,0,0,0,100,
39271,smallCube,1082.564941,794.223877,-1516.251709,0,0,0,100,
39272,bigCube,1082.564941,801.576782,-1491.566406,0,0,0,100,
39273,enchu,1082.564941,803.645386,-1390.745361,0,0,0,100,
39274,bigCube,1082.564941,805.316650,-1415.430664,0,0,0,100,
39275,bigCube,1082.668457,496.694366,-695.359680,0,0,0,100,
39276,hanen,1082.796387,533.688660,-454.121765,0,0,0,100,
39277,sphere,1083.066040,118.361092,129.435944,0,0,0,100,
39278,enchu,1083.201172,489.120239,-731.880127,0,0,0,100,
39279,cube,1083.336182,405.086914,-88.932549,0,0,0,100,
39280,smallCube,1083.378662,53.152283,553.518433,0,0,0,100,
39281,cube,1083.378662,61.718422,1053.373657,0,0,0,100,
39282,hanen,1083.378662,70.082321,692.407288,0,0,0,100,
39283,ghost,1083.378662,72.381805,914.484863,0,0,0,100,
39284,orangeCube,1083.378662,73.490280,861.858887,0,0,0,100,
39285,orangeCube,1083.378662,75.061081,831.296204,0,0,0,100,
39286,orangeCube,1083.378662,213.705994,-1893.855835,0,0,0,100,
39287,hankyu,1083.378662,488.570740,-1754.966797,0,0,0,100,
39288,hankyu,1083.378662,523.482666,-1738.148315,0,0,0,100,
39289,hanen,1083.378662,644.753906,-1668.703979,0,0,0,100,
39290,enban,1083.378662,715.673035,-1221.474365,0,0,0,100,
39291,enchu,1083.378662,793.097107,-1360.363403,0,0,0,100,
39292,bigCube,1083.378662,808.303955,-1446.626465,0,0,0,100,
39293,cube,1083.412964,175.759079,82.951843,0,0,0,100,
39294,sphere,1083.428467,499.435730,-968.230347,0,0,0,100,
39295,enban,1083.672607,58.856979,238.420654,0,0,0,100,
39296,cube,1083.673584,292.779846,10.779251,0,0,0,100,
39297,sphere,1083.921143,43.995857,1165.678467,0,0,0,100,
39298,cube,1083.921387,55.412933,1096.234131,0,0,0,100,
39299,hankyu,1083.921387,570.288208,-1711.564209,0,0,0,100,
39300,hanen,1083.921387,680.178223,-1642.119873,0,0,0,100,
39301,smallCube,1083.921387,796.432312,-1503.230957,0,0,0,100,
39302,hanen,1084.130127,532.514587,-446.472412,0,0,0,100,
39303,ghost,1084.508179,419.235870,-108.545578,0,0,0,100,
39304,enban,1084.510498,475.553528,-845.372192,0,0,0,100,
39305,cube,1084.694580,208.201263,62.886391,0,0,0,100,
39306,cube,1084.743896,243.792877,40.767490,0,0,0,100,
39307,cube,1084.870605,48.542122,-2023.589233,0,0,0,100,
39308,cube,1084.870605,59.972092,1061.036987,0,0,0,100,
39309,hanen,1084.870605,68.428604,684.744019,0,0,0,100,
39310,hankyu,1084.870605,73.026672,754.188354,0,0,0,100,
39311,ghost,1084.870605,119.154099,-1954.144775,0,0,0,100,
39312,orangeCube,1084.870605,365.356689,-1815.256104,0,0,0,100,
39313,hankyu,1084.870605,505.782135,-1745.811523,0,0,0,100,
39314,hanen,1084.870605,629.421997,-1676.367310,0,0,0,100,
39315,enchu,1084.870605,795.063293,-1369.518677,0,0,0,100,
39316,bigCube,1084.870605,805.511719,-1438.963135,0,0,0,100,
39317,hankyu,1084.937744,525.014526,-377.248413,0,0,0,100,
39318,smallCube,1084.953613,523.775818,-559.703125,0,0,0,100,
39319,cube,1085.055176,363.247498,-43.031910,0,0,0,100,
39320,hanen,1085.162354,532.821411,-496.373596,0,0,0,100,
39321,cube,1085.350342,159.288818,95.010925,0,0,0,100,
39322,cube,1085.656616,370.707581,-50.145248,0,0,0,100,
39323,sphere,1085.763672,42.455021,1172.301758,0,0,0,100,
39324,cube,1085.763672,63.003723,1033.412842,0,0,0,100,
39325,cube,1085.763672,64.227097,1018.323608,0,0,0,100,
39326,ghost,1085.763672,68.624908,963.968567,0,0,0,100,
